asset_id,asset_type,latitude,longitude,neighbourhood,ward,service_district,service_frequency,service_pressure_score,data_quality_risk_score,governance_maturity_score,access_risk_level,ai_readiness_score,stale_days,open_issue_count,risk_index,risk_tier,color_r,color_g,color_b,color_a,last_updated
ASSET-00646,Container,43.651823,-79.528623,North York Centre,Ward 4,West District,Weekly,68,42,52,Low,35,55,0,52.9,Moderate,255,193,7,170,2026-03-02
ASSET-00647,Public Realm Asset,43.688095,-79.336906,Danforth East York,Ward 4,North District,Weekly,44,14,100,Low,77,95,2,35.5,Moderate,255,193,7,170,2026-01-21
ASSET-00648,Container,43.682072,-79.246542,Scarborough Village,Ward 19,East District,On demand,63,9,62,High,59,10,0,51.6,Moderate,255,193,7,170,2026-04-16
ASSET-00649,Recycling Bin,43.742496,-79.307629,Scarborough Village,Ward 18,South District,3x weekly,84,51,100,Medium,66,0,2,56.7,High,255,127,14,190,2026-04-26
ASSET-00650,Public Realm Asset,43.648924,-79.518501,High Park North,Ward 10,East District,Weekly,41,60,79,Medium,58,36,1,51.1,Moderate,255,193,7,170,2026-03-21
ASSET-00651,Recycling Bin,43.764801,-79.476205,Agincourt South,Ward 23,North District,Daily,100,38,87,Low,55,14,3,56.8,High,255,127,14,190,2026-04-12
ASSET-00652,Park Waste Bin,43.804945,-79.480443,North York Centre,Ward 20,West District,3x weekly,33,28,74,Low,62,49,1,33.3,Low,44,160,44,160,2026-03-08
ASSET-00653,Litter Bin,43.744493,-79.284517,Annex,Ward 16,South District,Daily,76,54,57,Medium,33,34,2,67.7,High,255,127,14,190,2026-03-23
ASSET-00654,Park Waste Bin,43.688317,-79.323199,Downtown Yonge East,Ward 20,West District,Weekly,33,45,40,Low,36,46,0,42.8,Moderate,255,193,7,170,2026-03-11
ASSET-00655,Container,43.635685,-79.259642,High Park North,Ward 23,West District,3x weekly,44,54,47,Medium,49,20,1,54.7,Moderate,255,193,7,170,2026-04-06
ASSET-00656,Recycling Bin,43.784609,-79.535906,York University Heights,Ward 17,East District,3x weekly,57,54,81,Medium,44,55,1,56.8,High,255,127,14,190,2026-03-02
ASSET-00657,Container,43.70182,-79.569854,North York Centre,Ward 23,North District,On demand,59,48,65,Low,58,38,3,52.8,Moderate,255,193,7,170,2026-03-19
ASSET-00658,Park Waste Bin,43.659567,-79.224999,Kensington Chinatown,Ward 21,West District,3x weekly,44,13,78,Low,58,53,2,34.3,Low,44,160,44,160,2026-03-04
ASSET-00659,Park Waste Bin,43.807356,-79.306031,York University Heights,Ward 13,South District,On demand,70,50,81,Low,57,13,0,44.9,Moderate,255,193,7,170,2026-04-13
ASSET-00660,Litter Bin,43.617589,-79.476451,Downtown Yonge East,Ward 18,East District,On demand,62,0,76,Low,61,129,1,42.5,Moderate,255,193,7,170,2025-12-18
ASSET-00661,Park Waste Bin,43.76292,-79.246505,Kensington Chinatown,Ward 20,North District,Weekly,69,44,94,High,64,0,0,56.5,High,255,127,14,190,2026-04-26
ASSET-00662,Park Waste Bin,43.745876,-79.503935,Annex,Ward 14,West District,On demand,59,45,91,Medium,52,78,1,55.7,High,255,127,14,190,2026-02-07
ASSET-00663,Park Waste Bin,43.699359,-79.229415,Downtown Yonge East,Ward 17,East District,On demand,60,39,75,Low,56,39,1,44.6,Moderate,255,193,7,170,2026-03-18
ASSET-00664,Public Realm Asset,43.633515,-79.288623,Etobicoke Centre,Ward 16,North District,2x weekly,38,29,77,High,65,91,0,56.0,High,255,127,14,190,2026-01-25
ASSET-00665,Container,43.780799,-79.293681,Waterfront Communities,Ward 16,West District,2x weekly,100,43,95,Medium,68,39,2,65.8,High,255,127,14,190,2026-03-18
ASSET-00666,Recycling Bin,43.756835,-79.568208,York University Heights,Ward 23,North District,2x weekly,87,61,88,Low,65,33,1,57.3,High,255,127,14,190,2026-03-24
ASSET-00667,Container,43.652229,-79.505556,Waterfront Communities,Ward 23,East District,3x weekly,81,33,92,Medium,72,100,0,60.4,High,255,127,14,190,2026-01-16
ASSET-00668,Park Waste Bin,43.622028,-79.615071,Downtown Yonge East,Ward 18,North District,Weekly,59,44,65,Medium,52,96,0,60.8,High,255,127,14,190,2026-01-20
ASSET-00669,Container,43.669141,-79.38055,High Park North,Ward 6,North District,Weekly,70,38,49,Medium,41,0,0,54.1,Moderate,255,193,7,170,2026-04-26
ASSET-00670,Park Waste Bin,43.621825,-79.16794,Kensington Chinatown,Ward 8,North District,3x weekly,83,34,100,Low,67,132,0,53.2,Moderate,255,193,7,170,2025-12-15
ASSET-00671,Litter Bin,43.685484,-79.425792,Downtown Yonge East,Ward 3,South District,On demand,58,35,90,High,59,109,0,64.4,High,255,127,14,190,2026-01-07
ASSET-00672,Litter Bin,43.686363,-79.409307,Agincourt South,Ward 12,East District,Weekly,48,50,82,Low,63,85,3,52.0,Moderate,255,193,7,170,2026-01-31
ASSET-00673,Public Realm Asset,43.727092,-79.161962,Annex,Ward 25,East District,Weekly,80,19,39,High,45,50,3,76.2,Critical,214,39,40,210,2026-03-07
ASSET-00674,Recycling Bin,43.636976,-79.4274,Waterfront Communities,Ward 17,South District,Weekly,78,35,66,Low,62,38,3,55.3,High,255,127,14,190,2026-03-19
ASSET-00675,Park Waste Bin,43.689023,-79.565195,Scarborough Village,Ward 22,North District,Weekly,46,49,79,High,61,51,0,59.4,High,255,127,14,190,2026-03-06
ASSET-00676,Public Realm Asset,43.755305,-79.569122,Danforth East York,Ward 23,West District,Daily,16,41,98,Low,72,0,2,22.3,Low,44,160,44,160,2026-04-26
ASSET-00677,Litter Bin,43.745385,-79.385909,Danforth East York,Ward 12,East District,3x weekly,88,28,62,Low,63,0,1,48.8,Moderate,255,193,7,170,2026-04-26
ASSET-00678,Park Waste Bin,43.763551,-79.505642,Agincourt South,Ward 20,East District,2x weekly,67,37,79,High,56,44,0,62.2,High,255,127,14,190,2026-03-13
ASSET-00679,Recycling Bin,43.591606,-79.434399,Scarborough Village,Ward 23,East District,2x weekly,66,38,57,Low,52,94,1,56.9,High,255,127,14,190,2026-01-22
ASSET-00680,Recycling Bin,43.590138,-79.478403,Etobicoke Centre,Ward 5,North District,Daily,75,25,91,Medium,73,26,0,46.8,Moderate,255,193,7,170,2026-03-31
ASSET-00681,Container,43.686001,-79.446641,Scarborough Village,Ward 13,North District,3x weekly,45,21,43,Medium,46,62,3,55.2,High,255,127,14,190,2026-02-23
ASSET-00682,Recycling Bin,43.658555,-79.472615,Scarborough Village,Ward 16,North District,On demand,18,36,71,Low,46,32,1,28.9,Low,44,160,44,160,2026-03-25
ASSET-00683,Public Realm Asset,43.618485,-79.587554,High Park North,Ward 9,West District,Weekly,71,25,79,High,63,11,2,59.9,High,255,127,14,190,2026-04-15
ASSET-00684,Litter Bin,43.628826,-79.227186,Kensington Chinatown,Ward 9,South District,Daily,65,66,83,Low,46,29,2,53.6,Moderate,255,193,7,170,2026-03-28
ASSET-00685,Park Waste Bin,43.655362,-79.487074,Danforth East York,Ward 12,East District,2x weekly,62,30,71,Medium,58,53,2,55.1,High,255,127,14,190,2026-03-04
ASSET-00686,Park Waste Bin,43.748987,-79.542919,York University Heights,Ward 20,North District,On demand,32,2,53,Low,53,51,1,29.6,Low,44,160,44,160,2026-03-06
ASSET-00687,Container,43.738473,-79.548344,Annex,Ward 25,East District,2x weekly,62,0,85,High,85,75,2,56.1,High,255,127,14,190,2026-02-10
ASSET-00688,Public Realm Asset,43.599157,-79.493965,Flemingdon Park,Ward 15,West District,Weekly,44,40,52,Medium,52,0,2,49.0,Moderate,255,193,7,170,2026-04-26
ASSET-00689,Recycling Bin,43.807989,-79.555048,Annex,Ward 21,East District,Weekly,53,35,67,High,58,0,0,53.6,Moderate,255,193,7,170,2026-04-26
ASSET-00690,Litter Bin,43.768304,-79.462408,Downtown Yonge East,Ward 6,East District,3x weekly,53,43,73,High,56,51,1,63.2,High,255,127,14,190,2026-03-06
ASSET-00691,Park Waste Bin,43.605878,-79.465997,Flemingdon Park,Ward 9,South District,2x weekly,37,48,94,Medium,72,63,0,44.4,Moderate,255,193,7,170,2026-02-22
ASSET-00692,Container,43.727187,-79.245383,North York Centre,Ward 15,South District,3x weekly,83,6,57,Medium,61,29,3,57.1,High,255,127,14,190,2026-03-28
ASSET-00693,Recycling Bin,43.658976,-79.324314,Flemingdon Park,Ward 8,East District,Daily,41,31,63,Low,44,18,3,39.3,Moderate,255,193,7,170,2026-04-08
ASSET-00694,Litter Bin,43.63694,-79.404241,Downtown Yonge East,Ward 3,South District,On demand,95,56,92,Low,60,27,0,55.0,High,255,127,14,190,2026-03-30
ASSET-00695,Container,43.59583,-79.302578,Downtown Yonge East,Ward 4,East District,On demand,50,48,96,Low,65,2,0,32.9,Low,44,160,44,160,2026-04-24
ASSET-00696,Public Realm Asset,43.678966,-79.582933,High Park North,Ward 8,North District,2x weekly,54,34,50,Low,57,67,0,47.5,Moderate,255,193,7,170,2026-02-18
ASSET-00697,Recycling Bin,43.618347,-79.478468,North York Centre,Ward 6,West District,Daily,52,20,73,Medium,56,36,2,46.1,Moderate,255,193,7,170,2026-03-21
ASSET-00698,Public Realm Asset,43.712949,-79.530089,Agincourt South,Ward 18,East District,On demand,68,74,76,Medium,45,82,3,75.0,Critical,214,39,40,210,2026-02-03
ASSET-00699,Recycling Bin,43.808974,-79.280553,Etobicoke Centre,Ward 20,South District,On demand,38,5,61,Medium,69,90,0,41.9,Moderate,255,193,7,170,2026-01-26
ASSET-00700,Container,43.761098,-79.197164,High Park North,Ward 12,South District,On demand,81,43,47,Medium,53,37,1,66.5,High,255,127,14,190,2026-03-20
ASSET-00701,Public Realm Asset,43.702481,-79.458241,High Park North,Ward 12,South District,2x weekly,23,18,72,Low,55,65,3,33.2,Low,44,160,44,160,2026-02-20
ASSET-00702,Litter Bin,43.668625,-79.420501,North York Centre,Ward 25,North District,2x weekly,65,56,85,Low,45,67,0,50.9,Moderate,255,193,7,170,2026-02-18
ASSET-00703,Litter Bin,43.775172,-79.231282,Flemingdon Park,Ward 16,South District,2x weekly,53,60,97,Medium,66,72,1,56.1,High,255,127,14,190,2026-02-13
ASSET-00704,Park Waste Bin,43.693581,-79.275477,Etobicoke Centre,Ward 8,West District,On demand,50,35,100,Low,72,9,3,35.1,Moderate,255,193,7,170,2026-04-17
ASSET-00705,Container,43.71551,-79.52613,Scarborough Village,Ward 13,North District,3x weekly,89,7,83,Medium,74,17,0,46.8,Moderate,255,193,7,170,2026-04-09
ASSET-00706,Recycling Bin,43.812472,-79.291042,High Park North,Ward 3,South District,3x weekly,83,19,48,Medium,53,41,3,64.3,High,255,127,14,190,2026-03-16
ASSET-00707,Park Waste Bin,43.710761,-79.294652,High Park North,Ward 21,East District,Weekly,60,50,90,High,69,42,3,67.2,High,255,127,14,190,2026-03-15
ASSET-00708,Recycling Bin,43.590217,-79.601938,Annex,Ward 10,West District,Weekly,54,2,69,Low,59,32,3,35.7,Moderate,255,193,7,170,2026-03-25
ASSET-00709,Container,43.757467,-79.343884,Agincourt South,Ward 7,East District,Daily,82,48,53,High,42,51,1,78.9,Critical,214,39,40,210,2026-03-06
ASSET-00710,Litter Bin,43.668577,-79.321706,Annex,Ward 4,East District,2x weekly,80,54,75,Low,58,59,0,56.6,High,255,127,14,190,2026-02-26
ASSET-00711,Litter Bin,43.680536,-79.40222,Kensington Chinatown,Ward 3,North District,Daily,54,21,80,Low,69,91,2,44.6,Moderate,255,193,7,170,2026-01-25
ASSET-00712,Public Realm Asset,43.631818,-79.422041,High Park North,Ward 16,East District,Weekly,53,58,83,Medium,54,61,0,55.0,High,255,127,14,190,2026-02-24
ASSET-00713,Recycling Bin,43.635192,-79.522597,Waterfront Communities,Ward 9,South District,Daily,72,19,100,Low,67,66,0,39.1,Moderate,255,193,7,170,2026-02-19
ASSET-00714,Recycling Bin,43.743393,-79.419718,High Park North,Ward 13,West District,Daily,60,32,92,High,62,52,1,58.7,High,255,127,14,190,2026-03-05
ASSET-00715,Recycling Bin,43.659638,-79.375063,Flemingdon Park,Ward 2,North District,Weekly,63,54,63,Low,50,58,1,54.9,Moderate,255,193,7,170,2026-02-27
ASSET-00716,Public Realm Asset,43.731955,-79.173883,Scarborough Village,Ward 22,East District,2x weekly,100,66,67,Low,40,3,1,63.8,High,255,127,14,190,2026-04-23
ASSET-00717,Container,43.634165,-79.313325,North York Centre,Ward 4,East District,Weekly,69,42,82,Low,50,99,2,56.7,High,255,127,14,190,2026-01-17
ASSET-00718,Litter Bin,43.666922,-79.381116,York University Heights,Ward 7,West District,3x weekly,90,74,100,Medium,57,2,0,61.9,High,255,127,14,190,2026-04-24
ASSET-00719,Recycling Bin,43.690675,-79.492693,High Park North,Ward 19,West District,Weekly,73,25,100,Medium,63,15,0,42.9,Moderate,255,193,7,170,2026-04-11
ASSET-00720,Container,43.75954,-79.603112,Flemingdon Park,Ward 16,North District,2x weekly,20,54,38,Low,26,46,0,41.4,Moderate,255,193,7,170,2026-03-11
ASSET-00721,Public Realm Asset,43.701554,-79.580715,Downtown Yonge East,Ward 22,East District,Daily,18,30,100,Low,66,58,0,22.6,Low,44,160,44,160,2026-02-27
ASSET-00722,Recycling Bin,43.701205,-79.422591,Flemingdon Park,Ward 18,West District,3x weekly,62,48,50,Low,52,67,0,54.5,Moderate,255,193,7,170,2026-02-18
ASSET-00723,Container,43.766812,-79.591505,York University Heights,Ward 25,East District,Weekly,51,51,74,Medium,52,0,0,46.4,Moderate,255,193,7,170,2026-04-26
ASSET-00724,Park Waste Bin,43.784118,-79.499292,Flemingdon Park,Ward 5,East District,Daily,41,42,72,Low,56,22,0,35.3,Moderate,255,193,7,170,2026-04-04
ASSET-00725,Container,43.721309,-79.467084,High Park North,Ward 18,South District,3x weekly,51,36,100,Medium,73,0,2,40.6,Moderate,255,193,7,170,2026-04-26
ASSET-00726,Park Waste Bin,43.766317,-79.175514,Danforth East York,Ward 24,South District,2x weekly,47,30,60,High,60,35,0,55.8,High,255,127,14,190,2026-03-22
ASSET-00727,Recycling Bin,43.694799,-79.398272,Downtown Yonge East,Ward 17,North District,Weekly,95,55,88,High,64,0,3,76.2,Critical,214,39,40,210,2026-04-26
ASSET-00728,Container,43.602932,-79.396608,Danforth East York,Ward 15,West District,On demand,45,59,82,Medium,51,36,3,55.5,High,255,127,14,190,2026-03-21
ASSET-00729,Litter Bin,43.668953,-79.228058,Etobicoke Centre,Ward 12,North District,2x weekly,66,54,46,Medium,33,56,2,69.1,High,255,127,14,190,2026-03-01
ASSET-00730,Public Realm Asset,43.728739,-79.583331,Kensington Chinatown,Ward 17,South District,On demand,76,99,72,Low,41,59,2,73.3,High,255,127,14,190,2026-02-26
ASSET-00731,Park Waste Bin,43.723796,-79.26748,Scarborough Village,Ward 21,East District,Daily,71,42,56,Low,46,52,1,54.8,Moderate,255,193,7,170,2026-03-05
ASSET-00732,Litter Bin,43.733406,-79.559608,Annex,Ward 6,West District,3x weekly,82,32,86,Low,56,55,1,50.0,Moderate,255,193,7,170,2026-03-02
ASSET-00733,Litter Bin,43.745572,-79.481555,Waterfront Communities,Ward 19,South District,Weekly,41,24,77,Low,59,56,1,35.1,Moderate,255,193,7,170,2026-03-01
ASSET-00734,Park Waste Bin,43.731823,-79.601446,Waterfront Communities,Ward 12,North District,On demand,74,22,47,High,58,39,1,68.0,High,255,127,14,190,2026-03-18
ASSET-00735,Public Realm Asset,43.636813,-79.266232,Downtown Yonge East,Ward 15,West District,2x weekly,54,0,67,Low,63,33,0,29.6,Low,44,160,44,160,2026-03-24
ASSET-00736,Park Waste Bin,43.793605,-79.580115,Flemingdon Park,Ward 2,East District,On demand,97,0,96,High,83,36,2,61.2,High,255,127,14,190,2026-03-21
ASSET-00737,Park Waste Bin,43.62075,-79.189719,Downtown Yonge East,Ward 7,West District,Daily,80,39,93,Low,57,30,2,48.9,Moderate,255,193,7,170,2026-03-27
ASSET-00738,Recycling Bin,43.6664,-79.297628,Kensington Chinatown,Ward 17,North District,On demand,38,69,72,Low,47,53,1,48.2,Moderate,255,193,7,170,2026-03-04
ASSET-00739,Public Realm Asset,43.679061,-79.489928,Flemingdon Park,Ward 4,East District,Weekly,74,25,71,Low,67,47,1,47.1,Moderate,255,193,7,170,2026-03-10
ASSET-00740,Recycling Bin,43.774423,-79.420116,North York Centre,Ward 13,East District,3x weekly,90,57,72,Medium,44,54,0,68.9,High,255,127,14,190,2026-03-03
ASSET-00741,Park Waste Bin,43.680564,-79.340223,Danforth East York,Ward 18,East District,2x weekly,57,43,93,High,67,15,1,56.1,High,255,127,14,190,2026-04-11
ASSET-00742,Public Realm Asset,43.628645,-79.456793,Flemingdon Park,Ward 11,North District,On demand,96,29,69,Medium,67,0,3,62.5,High,255,127,14,190,2026-04-26
ASSET-00743,Container,43.624901,-79.345008,Flemingdon Park,Ward 9,East District,Weekly,49,34,90,High,67,52,0,53.8,Moderate,255,193,7,170,2026-03-05
ASSET-00744,Litter Bin,43.706067,-79.616618,High Park North,Ward 20,West District,On demand,43,77,61,Medium,27,107,1,69.3,High,255,127,14,190,2026-01-09
ASSET-00745,Park Waste Bin,43.815177,-79.426461,Kensington Chinatown,Ward 7,East District,Daily,84,65,72,Low,36,30,0,58.2,High,255,127,14,190,2026-03-27
ASSET-00746,Container,43.773495,-79.222392,Etobicoke Centre,Ward 19,North District,Daily,80,38,84,Medium,67,107,1,66.0,High,255,127,14,190,2026-01-09
ASSET-00747,Recycling Bin,43.750348,-79.581717,Annex,Ward 9,East District,On demand,30,0,80,Low,74,41,1,21.6,Low,44,160,44,160,2026-03-16
ASSET-00748,Park Waste Bin,43.685948,-79.216235,Downtown Yonge East,Ward 19,South District,On demand,60,62,75,Low,47,16,0,46.6,Moderate,255,193,7,170,2026-04-10
ASSET-00749,Park Waste Bin,43.813524,-79.384197,Agincourt South,Ward 6,South District,On demand,73,27,62,Low,47,48,2,51.2,Moderate,255,193,7,170,2026-03-09
ASSET-00750,Park Waste Bin,43.634316,-79.560627,Waterfront Communities,Ward 24,South District,Daily,56,0,66,Low,76,75,1,37.8,Moderate,255,193,7,170,2026-02-10
ASSET-00751,Park Waste Bin,43.628223,-79.466944,Scarborough Village,Ward 14,West District,3x weekly,82,22,47,Low,50,38,3,56.6,High,255,127,14,190,2026-03-19
ASSET-00752,Public Realm Asset,43.631208,-79.210076,Waterfront Communities,Ward 10,West District,2x weekly,58,48,73,High,63,56,0,65.1,High,255,127,14,190,2026-03-01
ASSET-00753,Park Waste Bin,43.65482,-79.535221,North York Centre,Ward 23,North District,3x weekly,100,30,78,High,55,25,1,71.5,High,255,127,14,190,2026-04-01
ASSET-00754,Public Realm Asset,43.688521,-79.607531,Etobicoke Centre,Ward 19,West District,3x weekly,51,45,100,Low,68,17,2,37.5,Moderate,255,193,7,170,2026-04-09
ASSET-00755,Recycling Bin,43.699706,-79.440964,Annex,Ward 11,West District,Weekly,70,43,95,Medium,66,0,0,46.4,Moderate,255,193,7,170,2026-04-26
ASSET-00756,Container,43.6541,-79.178919,Scarborough Village,Ward 9,West District,Weekly,85,3,22,High,36,66,2,76.5,Critical,214,39,40,210,2026-02-19
ASSET-00757,Recycling Bin,43.683143,-79.160555,Agincourt South,Ward 18,North District,Weekly,67,14,57,High,51,8,1,57.2,High,255,127,14,190,2026-04-18
ASSET-00758,Recycling Bin,43.649522,-79.47443,North York Centre,Ward 20,North District,3x weekly,64,24,82,Medium,73,0,2,45.2,Moderate,255,193,7,170,2026-04-26
ASSET-00759,Park Waste Bin,43.799207,-79.617155,York University Heights,Ward 19,West District,Daily,56,26,87,Low,70,0,0,30.0,Low,44,160,44,160,2026-04-26
ASSET-00760,Park Waste Bin,43.758627,-79.162106,Kensington Chinatown,Ward 11,East District,On demand,62,50,100,Medium,65,26,1,50.0,Moderate,255,193,7,170,2026-03-31
ASSET-00761,Recycling Bin,43.628907,-79.17037,Danforth East York,Ward 20,South District,On demand,68,0,33,Low,50,77,3,52.8,Moderate,255,193,7,170,2026-02-08
ASSET-00762,Recycling Bin,43.715071,-79.300314,Kensington Chinatown,Ward 22,East District,3x weekly,61,63,50,Low,28,64,1,60.2,High,255,127,14,190,2026-02-21
ASSET-00763,Recycling Bin,43.767595,-79.541587,Etobicoke Centre,Ward 5,East District,Daily,67,38,47,Low,35,96,0,57.5,High,255,127,14,190,2026-01-20
ASSET-00764,Park Waste Bin,43.70136,-79.254753,Agincourt South,Ward 16,West District,2x weekly,29,12,98,Medium,69,31,2,30.0,Low,44,160,44,160,2026-03-26
ASSET-00765,Recycling Bin,43.641608,-79.387929,Kensington Chinatown,Ward 18,East District,On demand,23,57,63,Low,52,71,2,45.4,Moderate,255,193,7,170,2026-02-14
ASSET-00766,Litter Bin,43.721376,-79.222821,Scarborough Village,Ward 19,West District,2x weekly,65,86,82,Medium,37,42,1,67.4,High,255,127,14,190,2026-03-15
ASSET-00767,Recycling Bin,43.755143,-79.44886,Flemingdon Park,Ward 20,East District,Daily,66,13,77,Low,66,84,0,42.1,Moderate,255,193,7,170,2026-02-01
ASSET-00768,Litter Bin,43.646119,-79.175302,Scarborough Village,Ward 22,East District,2x weekly,60,18,90,Medium,61,34,2,44.6,Moderate,255,193,7,170,2026-03-23
ASSET-00769,Public Realm Asset,43.663829,-79.377997,Kensington Chinatown,Ward 13,West District,2x weekly,77,31,72,Low,57,63,0,49.7,Moderate,255,193,7,170,2026-02-22
ASSET-00770,Container,43.671299,-79.474809,Downtown Yonge East,Ward 6,North District,On demand,38,58,71,Medium,57,25,3,53.6,Moderate,255,193,7,170,2026-04-01
ASSET-00771,Litter Bin,43.814228,-79.430888,Kensington Chinatown,Ward 17,East District,2x weekly,19,35,63,Medium,43,8,1,35.5,Moderate,255,193,7,170,2026-04-18
ASSET-00772,Litter Bin,43.729685,-79.579254,Danforth East York,Ward 22,East District,2x weekly,100,4,93,Medium,72,81,1,57.7,High,255,127,14,190,2026-02-04
ASSET-00773,Park Waste Bin,43.638523,-79.232854,Waterfront Communities,Ward 21,East District,Weekly,52,42,99,Medium,72,68,0,47.5,Moderate,255,193,7,170,2026-02-17
ASSET-00774,Recycling Bin,43.715304,-79.562204,Annex,Ward 11,South District,3x weekly,30,33,94,Low,65,0,1,23.6,Low,44,160,44,160,2026-04-26
ASSET-00775,Container,43.751927,-79.519972,York University Heights,Ward 20,North District,Weekly,41,20,66,Low,61,0,2,31.2,Low,44,160,44,160,2026-04-26
ASSET-00776,Public Realm Asset,43.605649,-79.474224,High Park North,Ward 20,East District,Weekly,34,2,63,Low,58,72,1,30.9,Low,44,160,44,160,2026-02-13
ASSET-00777,Recycling Bin,43.784319,-79.454549,Etobicoke Centre,Ward 18,North District,3x weekly,62,0,82,High,69,59,0,50.7,Moderate,255,193,7,170,2026-02-26
ASSET-00778,Recycling Bin,43.59226,-79.431776,Scarborough Village,Ward 25,North District,On demand,38,62,76,Medium,55,32,2,52.7,Moderate,255,193,7,170,2026-03-25
ASSET-00779,Container,43.776674,-79.484798,North York Centre,Ward 24,West District,3x weekly,87,14,61,Low,51,84,0,53.0,Moderate,255,193,7,170,2026-02-01
ASSET-00780,Litter Bin,43.730227,-79.199055,Danforth East York,Ward 14,South District,2x weekly,97,29,85,Medium,59,1,3,59.8,High,255,127,14,190,2026-04-25
ASSET-00781,Park Waste Bin,43.69912,-79.466463,Annex,Ward 25,North District,Daily,71,23,45,Medium,59,64,2,62.8,High,255,127,14,190,2026-02-21
ASSET-00782,Container,43.709312,-79.596464,Etobicoke Centre,Ward 9,North District,On demand,81,42,100,Low,57,83,0,51.3,Moderate,255,193,7,170,2026-02-02
ASSET-00783,Park Waste Bin,43.705951,-79.471507,Downtown Yonge East,Ward 23,South District,3x weekly,61,3,58,Low,52,23,0,33.5,Low,44,160,44,160,2026-04-03
ASSET-00784,Public Realm Asset,43.614429,-79.263096,Flemingdon Park,Ward 21,East District,3x weekly,56,1,80,High,81,72,3,56.9,High,255,127,14,190,2026-02-13
ASSET-00785,Recycling Bin,43.781895,-79.354417,Annex,Ward 7,North District,Daily,74,52,79,Medium,59,13,1,57.3,High,255,127,14,190,2026-04-13
ASSET-00786,Park Waste Bin,43.736961,-79.582534,Scarborough Village,Ward 8,North District,3x weekly,49,84,65,Medium,26,46,3,69.1,High,255,127,14,190,2026-03-11
ASSET-00787,Container,43.749078,-79.254295,Agincourt South,Ward 23,East District,Weekly,25,25,55,Low,57,50,0,31.5,Low,44,160,44,160,2026-03-07
ASSET-00788,Litter Bin,43.78964,-79.239035,Etobicoke Centre,Ward 24,South District,2x weekly,12,82,79,Low,45,15,1,36.9,Moderate,255,193,7,170,2026-04-11
ASSET-00789,Container,43.649811,-79.442873,North York Centre,Ward 17,West District,On demand,47,42,63,Medium,58,29,1,50.1,Moderate,255,193,7,170,2026-03-28
ASSET-00790,Litter Bin,43.615876,-79.281477,Kensington Chinatown,Ward 17,South District,Daily,65,50,82,Low,60,76,1,52.9,Moderate,255,193,7,170,2026-02-09
ASSET-00791,Litter Bin,43.804055,-79.608664,Kensington Chinatown,Ward 10,South District,Weekly,79,8,58,High,66,8,1,59.4,High,255,127,14,190,2026-04-18
ASSET-00792,Public Realm Asset,43.738889,-79.560959,Annex,Ward 14,East District,On demand,84,58,82,Medium,52,85,3,75.0,Critical,214,39,40,210,2026-01-31
ASSET-00793,Recycling Bin,43.78007,-79.29731,Agincourt South,Ward 21,South District,Daily,59,56,72,Low,55,30,2,50.8,Moderate,255,193,7,170,2026-03-27
ASSET-00794,Container,43.803568,-79.3251,Flemingdon Park,Ward 18,North District,Weekly,47,36,56,High,44,0,0,54.0,Moderate,255,193,7,170,2026-04-26
ASSET-00795,Litter Bin,43.671715,-79.306045,Annex,Ward 15,North District,Weekly,67,0,68,Medium,71,0,0,37.9,Moderate,255,193,7,170,2026-04-26
ASSET-00796,Recycling Bin,43.618808,-79.318465,Flemingdon Park,Ward 24,West District,Daily,88,58,58,Low,42,1,0,56.7,High,255,127,14,190,2026-04-25
ASSET-00797,Park Waste Bin,43.607703,-79.311448,Downtown Yonge East,Ward 17,South District,On demand,64,27,43,Low,50,0,2,45.9,Moderate,255,193,7,170,2026-04-26
ASSET-00798,Container,43.791738,-79.508137,Scarborough Village,Ward 2,North District,2x weekly,50,53,93,High,62,34,0,57.0,High,255,127,14,190,2026-03-23
ASSET-00799,Recycling Bin,43.601216,-79.231885,Annex,Ward 6,West District,Weekly,33,42,83,High,53,70,3,60.3,High,255,127,14,190,2026-02-15
ASSET-00800,Park Waste Bin,43.764029,-79.35208,York University Heights,Ward 6,West District,3x weekly,21,21,59,Medium,60,48,0,35.9,Moderate,255,193,7,170,2026-03-09
